statistic_yyy,district_code,site_id,village,edu_age_15up_total,edu_doctor_graduated_m,edu_doctor_graduated_f,edu_doctor_ungraduated_m,edu_doctor_ungraduated_f,edu_master_graduated_m,edu_master_graduated_f,edu_master_ungraduated_m,edu_master_ungraduated_f,edu_university_graduated_m,edu_university_graduated_f,edu_university_ungraduated_m,edu_university_ungraduated_f,edu_juniorcollege_2ys_graduated_m,edu_juniorcollege_2ys_graduated_f,edu_juniorcollege_2ys_ungraduated_m,edu_juniorcollege_2ys_ungraduated_f,edu_juniorcollege_5ys_final2y_graduated_m,edu_juniorcollege_5ys_final2y_graduated_f,edu_juniorcollege_5ys_final2y_ungraduated_m,edu_juniorcollege_5ys_final2y_ungraduated_f,edu_senior_graduated_m,edu_senior_graduated_f,edu_senior_ungraduated_m,edu_senior_ungraduated_f,edu_seniorvocational_graduated_m,edu_seniorvocational_graduated_f,edu_seniorvocational_ungraduated_m,edu_seniorvocational_ungraduated_f,edu_juniorcollege_5ys_first3y_ungraduated_m,edu_juniorcollege_5ys_first3y_ungraduated_f,edu_junior_graduated_m,edu_junior_graduated_f,edu_junior_ungraduated_m,edu_junior_ungraduated_f,edu_juniorvocational_graduated_m,edu_juniorvocational_graduated_f,edu_juniorvocational_ungraduated_m,edu_juniorvocational_ungraduated_f,edu_primary_graduated_m,edu_primary_graduated_f,edu_primary_ungraduated_m,edu_primary_ungraduated_f,edu_selftaughtl_m,edu_selftaughtl_f,edu_illiterate_m,edu_illiterate_f
107,10008120002,南投縣信義鄉,地利村,942,0,0,1,0,1,4,5,3,38,36,27,29,9,9,6,4,9,12,1,1,57,41,24,15,103,56,49,48,2,14,84,84,13,11,0,0,0,0,56,87,2,1,0,0,0,0
107,10008120003,南投縣信義鄉,潭南村,593,0,0,0,0,0,0,0,1,14,11,14,20,5,7,4,8,2,8,1,0,11,14,13,8,57,36,51,34,6,14,78,60,11,6,0,0,0,0,41,56,0,1,1,0,0,0
107,10008120004,南投縣信義鄉,明德村,1568,0,0,3,1,15,11,8,7,112,114,50,41,20,17,12,5,31,22,2,1,66,48,28,31,137,95,43,28,3,8,158,124,20,12,0,0,0,0,94,135,10,33,2,8,3,10
107,10008120005,南投縣信義鄉,愛國村,525,0,0,1,0,6,1,1,1,28,29,14,9,8,11,3,3,5,9,1,1,21,18,6,2,63,31,17,7,4,1,69,33,5,1,0,0,0,0,41,37,10,19,0,2,1,6
107,10008120006,南投縣信義鄉,自強村,764,1,0,0,0,8,4,2,2,50,52,13,18,12,12,3,7,6,11,3,1,24,6,16,7,84,44,24,10,2,8,99,58,4,9,0,0,0,0,45,54,7,29,0,3,4,22
107,10008120007,南投縣信義鄉,羅娜村,1445,0,0,1,0,6,11,10,5,73,60,60,31,14,10,9,3,15,27,3,3,62,29,29,22,133,91,73,55,1,21,155,141,20,24,0,0,1,0,117,116,3,8,1,0,1,1
107,10008120008,南投縣信義鄉,望美村,1569,0,0,1,0,9,5,12,6,68,78,73,58,20,16,7,8,20,26,2,1,68,44,24,18,183,102,85,57,3,25,155,120,22,19,1,1,0,1,82,136,2,7,0,2,0,2
107,10008120009,南投縣信義鄉,同富村,1492,0,0,0,0,10,7,5,2,83,95,42,41,30,16,9,6,21,15,2,0,48,25,19,18,136,91,62,34,2,11,176,106,14,14,0,0,0,1,131,121,15,30,6,29,6,13
107,10008120010,南投縣信義鄉,神木村,692,0,1,0,0,1,1,1,2,35,32,17,13,11,4,6,2,4,5,1,0,17,14,15,7,90,56,38,14,0,1,83,38,9,11,0,0,0,0,62,52,12,26,1,5,2,3
107,10008120011,南投縣信義鄉,東埔村,1056,0,0,1,0,4,5,4,0,44,59,44,37,10,3,3,4,14,14,3,1,58,25,17,13,128,86,43,31,4,13,82,103,20,20,0,0,1,0,63,88,4,5,0,1,0,1
107,10008120012,南投縣信義鄉,雙龍村,654,0,0,0,0,1,0,0,2,20,19,18,22,7,5,5,3,7,6,3,0,27,11,25,16,60,38,44,28,4,9,87,78,21,22,0,0,0,0,30,35,1,0,0,0,0,0
107,10008120013,南投縣信義鄉,新鄉村,617,0,0,0,1,2,0,2,3,33,44,24,16,11,6,5,9,4,12,1,1,33,18,15,14,81,35,26,13,0,13,53,63,14,6,0,1,0,0,22,31,4,0,0,0,0,1
107,10008120014,南投縣信義鄉,豐丘村,670,0,0,0,1,5,3,2,2,32,44,23,15,11,5,6,4,8,7,0,0,52,38,10,11,54,35,40,23,1,5,57,71,7,3,0,0,0,0,33,53,4,3,1,1,0,0
107,10008130001,南投縣仁愛鄉,法治村,822,0,0,2,0,0,1,2,1,21,26,25,16,5,4,2,3,5,9,0,1,50,33,36,23,84,72,76,43,2,13,40,55,27,18,1,0,0,0,68,50,4,2,0,1,1,0
107,10008130002,南投縣仁愛鄉,中正村,934,0,0,0,0,0,1,1,3,19,44,20,33,7,3,5,4,6,12,1,0,47,34,15,17,154,115,67,56,1,11,36,64,13,11,0,0,0,0,53,77,0,2,1,0,1,0
107,10008130003,南投縣仁愛鄉,互助村,1171,1,0,0,0,5,8,12,9,43,70,28,22,27,14,9,5,23,24,2,5,88,48,24,11,150,115,67,41,4,20,41,64,11,14,0,7,1,1,59,88,5,2,0,0,1,2
107,10008130004,南投縣仁愛鄉,新生村,420,0,0,0,0,2,3,1,0,23,25,25,14,14,5,4,2,6,12,0,1,31,25,5,6,42,34,16,9,2,3,18,23,6,4,0,1,0,0,19,33,1,3,0,1,1,0
107,10008130005,南投縣仁愛鄉,力行村,540,0,0,0,0,1,2,1,0,17,24,15,25,5,3,4,3,8,8,0,1,30,20,17,8,45,40,43,21,3,11,35,34,5,7,0,0,0,0,32,71,1,0,0,0,0,0
107,10008130006,南投縣仁愛鄉,發祥村,799,0,1,0,0,5,1,3,2,28,29,24,14,9,5,6,2,11,12,0,2,32,28,35,20,90,50,62,45,1,9,50,57,14,15,0,0,0,0,39,87,5,4,0,0,1,1
107,10008130007,南投縣仁愛鄉,合作村,653,0,0,0,0,1,0,4,1,21,25,16,11,12,5,4,2,9,10,0,3,30,18,32,18,54,45,56,31,0,21,44,54,10,10,0,0,0,0,32,73,0,0,0,0,0,1
107,10008130008,南投縣仁愛鄉,親愛村,1200,1,0,0,0,3,5,4,7,32,60,20,32,13,7,9,9,19,17,5,1,101,45,31,26,162,109,79,49,3,15,50,58,30,24,0,0,0,0,66,95,4,8,0,0,1,0
107,10008130009,南投縣仁愛鄉,大同村,1695,1,1,1,0,24,8,11,9,86,126,50,49,40,25,14,12,30,36,1,2,127,94,19,22,219,165,54,39,3,5,77,92,17,9,1,6,1,1,57,115,7,5,3,11,1,19
107,10008130010,南投縣仁愛鄉,南豐村,1326,1,0,1,1,9,11,5,3,57,81,27,36,35,16,6,8,9,26,0,2,92,52,18,17,131,101,73,48,4,16,98,76,45,16,0,0,0,0,72,95,5,6,4,7,4,12
107,10008130011,南投縣仁愛鄉,春陽村,1004,0,0,0,0,4,5,5,7,32,39,34,32,15,4,10,3,13,20,1,4,45,41,24,20,131,79,54,43,3,19,65,86,16,15,1,2,0,0,44,78,7,2,0,0,0,1
107,10008130012,南投縣仁愛鄉,精英村,692,1,1,0,0,4,0,5,3,31,34,24,17,10,10,7,0,11,9,1,1,21,29,17,10,88,51,39,30,0,8,48,43,9,7,1,0,0,1,46,70,1,3,0,0,0,1
107,10008130013,南投縣仁愛鄉,萬豐村,660,0,0,0,0,1,3,2,2,16,18,16,11,9,3,5,5,3,8,0,1,28,30,14,16,65,50,55,39,1,13,56,34,15,13,0,0,0,0,55,67,2,2,1,0,1,0
107,10008130014,南投縣仁愛鄉,榮興村,58,0,0,0,0,0,1,0,0,2,1,0,2,3,0,2,0,1,1,1,0,1,2,1,0,4,3,2,1,0,0,10,3,3,1,0,0,0,0,5,7,0,1,0,0,0,0
107,10008130015,南投縣仁愛鄉,翠華村,532,0,0,0,0,0,1,2,0,13,13,7,8,8,3,4,1,16,4,2,2,31,19,26,6,53,36,25,26,1,10,52,44,12,9,0,0,0,0,34,52,3,5,0,2,1,1
107,10008130016,南投縣仁愛鄉,都達村,652,0,0,0,0,2,2,2,3,27,24,12,21,6,6,6,0,1,12,1,1,29,12,32,13,51,51,65,35,0,10,37,32,11,15,0,1,2,0,57,68,3,2,0,0,0,0
107,10009010001,雲林縣斗六市,忠孝里,1469,7,1,1,1,45,31,17,14,151,173,43,49,53,50,11,4,44,23,4,3,61,32,16,18,109,129,27,19,4,8,50,58,13,5,2,7,1,0,47,120,2,7,0,1,1,7
107,10009010002,雲林縣斗六市,仁愛里,1133,5,0,3,4,35,22,12,7,129,123,35,29,30,23,10,7,31,15,1,3,48,34,12,10,76,109,24,17,1,5,40,54,5,8,4,9,2,1,39,97,3,1,1,1,0,8
107,10009010003,雲林縣斗六市,信義里,659,3,2,0,1,23,8,7,4,89,78,16,24,21,20,3,2,25,13,1,1,29,17,6,10,51,59,9,6,0,0,18,28,4,4,0,8,0,0,18,40,1,6,0,0,0,4
107,10009010004,雲林縣斗六市,四維里,623,4,1,1,0,22,7,9,1,83,54,15,21,27,15,3,4,17,13,0,2,31,26,4,4,48,63,12,11,1,3,19,27,2,3,2,6,0,0,17,41,0,1,0,0,1,2
107,10009010005,雲林縣斗六市,太平里,782,1,0,0,0,26,19,12,4,87,80,18,33,24,22,5,4,25,24,0,1,38,31,5,8,71,67,11,13,1,0,31,30,2,4,1,1,0,1,21,49,0,6,0,1,0,5
107,10009010006,雲林縣斗六市,中和里,822,0,0,2,1,28,13,7,4,95,76,27,22,35,27,7,3,26,10,2,0,43,34,17,6,60,77,17,8,0,7,26,33,3,6,1,6,0,1,27,59,2,2,0,0,1,1
107,10009010007,雲林縣斗六市,光興里,776,3,0,0,2,17,12,8,1,107,85,25,16,17,21,8,3,21,10,1,0,42,28,7,11,53,76,11,12,1,1,21,49,2,1,1,6,0,0,30,57,0,4,0,0,2,4
107,10009010008,雲林縣斗六市,三平里,4933,23,5,10,6,187,157,52,46,555,580,189,174,181,188,33,26,117,109,3,5,135,141,95,95,342,455,105,79,9,25,130,198,17,34,2,9,1,1,87,264,8,30,0,2,2,21
107,10009010009,雲林縣斗六市,八德里,3372,6,2,5,3,82,61,30,18,310,310,115,91,112,101,34,11,51,43,1,4,90,78,51,42,317,298,101,74,7,15,194,198,25,18,2,2,1,0,151,241,7,22,1,8,2,37
107,10009010010,雲林縣斗六市,鎮北里,2920,8,0,9,0,83,61,26,27,282,286,126,98,103,102,22,10,67,55,5,2,69,61,53,38,239,258,76,41,1,15,129,161,31,26,5,7,1,1,92,202,6,13,0,3,2,18
107,10009010011,雲林縣斗六市,龍潭里,1852,39,10,5,8,92,87,27,15,184,212,76,74,58,52,6,5,28,36,2,3,28,47,37,35,105,132,37,20,2,8,79,68,10,13,0,2,1,0,72,95,7,13,0,0,1,21
107,10009010012,雲林縣斗六市,鎮南里,3696,18,4,12,5,126,93,29,30,403,440,117,110,155,133,21,22,90,77,6,2,101,94,58,63,277,347,69,58,1,15,123,163,19,19,7,12,1,1,86,229,8,20,0,3,5,24
107,10009010013,雲林縣斗六市,林頭里,4387,6,1,6,0,92,65,48,21,404,419,167,127,166,126,31,19,98,75,6,3,123,128,72,54,397,385,127,95,5,18,217,221,34,29,3,0,0,0,183,303,19,29,7,9,4,45
107,10009010014,雲林縣斗六市,重光里,2427,4,0,2,2,28,29,16,12,199,176,78,79,65,40,13,11,35,29,6,1,48,43,30,17,254,233,65,58,2,11,183,150,22,19,2,1,0,0,154,225,14,32,0,5,3,31
107,10009010015,雲林縣斗六市,溝埧里,678,4,2,1,2,24,10,6,5,69,76,24,17,26,19,2,5,16,8,0,0,17,15,9,6,80,61,13,11,1,2,23,27,2,2,2,0,0,0,31,46,1,4,0,2,0,7
107,10009010016,雲林縣斗六市,江厝里,2309,8,2,6,1,35,27,8,13,141,170,74,77,77,66,27,8,25,33,1,0,62,54,30,33,251,238,73,66,3,13,152,137,21,18,2,0,0,0,112,169,8,34,0,1,2,31
107,10009010017,雲林縣斗六市,三光里,571,1,0,1,0,7,7,5,2,39,40,16,13,13,7,0,1,17,4,1,0,18,5,7,6,58,44,16,8,0,4,39,33,3,4,1,2,1,0,64,52,5,11,1,2,0,13
107,10009010018,雲林縣斗六市,崙峯里,2532,9,4,9,2,89,48,21,33,248,287,88,91,119,91,15,12,38,44,4,1,69,70,33,32,222,209,58,34,1,6,92,115,17,16,1,10,1,0,77,175,2,19,0,4,0,16
107,10009010019,雲林縣斗六市,嘉東里,1480,8,3,2,2,36,41,16,16,134,158,67,47,60,63,6,5,26,28,0,1,29,27,21,19,116,135,36,25,2,7,75,75,9,13,1,0,1,0,51,81,6,11,0,1,0,20
107,10009010020,雲林縣斗六市,久安里,2479,12,1,5,2,53,41,23,23,216,222,99,78,91,61,11,11,54,36,0,3,69,55,23,25,227,212,75,43,2,10,163,124,16,8,4,3,0,0,120,180,8,24,0,5,3,38
107,10009010021,雲林縣斗六市,長平里,1820,2,0,1,1,20,9,15,14,133,163,68,48,75,42,12,8,28,22,2,1,54,46,17,10,198,160,43,28,4,13,144,93,18,9,0,2,0,0,100,140,13,25,0,1,3,35
107,10009010022,雲林縣斗六市,保庄里,5560,15,8,10,5,166,131,55,35,625,633,174,182,210,226,45,25,117,101,6,2,122,100,71,68,462,481,128,98,6,20,235,249,45,33,4,4,1,1,197,330,23,46,1,2,5,57
107,10009010023,雲林縣斗六市,虎溪里,5609,15,10,3,3,158,110,54,28,552,563,198,179,181,183,55,26,107,81,6,4,129,117,75,73,513,463,144,100,5,26,313,306,36,29,4,8,2,1,238,360,17,46,0,2,10,76
107,10009010024,雲林縣斗六市,梅林里,1897,3,1,1,1,24,22,10,5,139,126,55,53,58,46,17,11,19,21,1,1,37,29,19,13,209,170,73,41,2,9,156,98,13,13,5,3,0,0,140,196,9,17,1,5,8,17
107,10009010025,雲林縣斗六市,湖山里,1165,1,1,1,0,18,8,6,1,75,66,34,20,25,26,6,2,19,11,2,1,28,12,11,8,130,84,33,20,1,4,112,62,9,8,0,1,0,0,108,156,5,24,1,2,3,20
107,10009010026,雲林縣斗六市,榴中里,4635,4,3,4,2,77,49,23,15,419,421,152,118,153,126,40,25,79,45,6,3,107,110,42,42,508,449,132,116,8,28,285,293,37,36,10,1,0,2,216,361,8,36,2,4,6,32
107,10009010027,雲林縣斗六市,榴北里,1134,1,0,1,0,11,7,4,5,64,71,37,33,31,22,11,8,18,10,0,0,21,11,15,4,155,106,53,23,3,2,91,82,12,8,2,0,0,0,84,103,4,6,0,1,2,12
107,10009010028,雲林縣斗六市,榴南里,2039,1,2,1,0,21,11,11,5,188,150,72,74,57,52,16,7,27,26,2,3,47,61,21,28,238,233,60,53,3,11,109,135,14,23,7,0,1,0,94,128,6,20,0,3,1,17
107,10009010029,雲林縣斗六市,溪洲里,3242,6,3,4,0,57,34,29,10,299,288,132,116,107,85,25,12,56,48,3,5,94,71,41,33,336,276,96,60,4,10,197,189,37,21,2,2,1,1,122,228,19,32,0,1,6,44
107,10009010030,雲林縣斗六市,長安里,3043,3,0,0,0,42,34,15,19,239,255,93,88,101,80,24,13,41,26,2,5,76,52,42,35,322,297,80,56,8,12,230,168,26,15,4,3,0,0,167,260,18,42,0,2,6,42
107,10009010031,雲林縣斗六市,十三里,1186,0,0,0,0,14,14,6,7,64,85,39,28,23,34,8,5,24,14,3,1,28,22,15,12,134,104,35,20,5,3,106,74,11,3,8,1,1,0,69,109,9,13,0,0,1,34
107,10009010032,雲林縣斗六市,鎮東里,2440,8,5,4,1,115,75,26,26,319,340,88,63,100,77,22,12,73,55,2,4,86,77,25,35,150,211,36,29,4,11,51,103,18,16,1,6,0,0,31,111,3,8,0,0,3,10
107,10009010033,雲林縣斗六市,鎮西里,3864,12,3,9,2,150,90,50,38,402,415,123,111,135,133,34,19,105,67,3,3,126,102,59,45,268,335,97,66,10,16,157,178,22,25,6,11,4,0,128,243,9,23,2,4,2,22
107,10009010034,雲林縣斗六市,公正里,2928,8,3,11,5,89,91,32,23,350,379,123,98,109,111,23,20,64,74,6,3,76,98,42,36,183,290,52,47,5,8,85,129,7,19,2,8,0,0,60,134,3,10,0,2,1,9
107,10009010035,雲林縣斗六市,社口里,2376,2,2,4,1,67,42,24,15,256,259,105,83,63,75,19,10,47,41,2,2,60,79,30,22,197,209,73,35,2,8,104,119,15,11,3,11,0,1,62,162,7,23,0,2,1,21
107,10009010036,雲林縣斗六市,公誠里,2315,10,2,5,2,67,56,21,21,233,254,134,66,78,92,18,10,56,46,1,4,74,79,36,41,132,225,64,36,3,9,93,103,17,15,2,5,0,1,56,121,5,12,0,1,1,8
107,10009010037,雲林縣斗六市,明德里,3673,13,3,5,3,120,80,46,25,366,400,156,98,134,123,29,19,72,57,3,5,96,93,63,53,317,335,92,61,7,14,132,178,34,28,2,4,0,0,115,223,12,28,3,3,4,19
107,10009010038,雲林縣斗六市,成功里,2698,9,2,2,2,90,69,27,22,308,279,106,108,87,76,22,15,58,76,0,4,91,78,36,56,194,245,44,39,3,8,92,113,19,17,6,6,0,0,75,168,9,18,2,3,1,13
107,10009010039,雲林縣斗六市,文化里,2396,7,1,5,2,91,68,27,27,308,249,106,63,66,93,14,14,62,36,1,4,64,76,32,33,195,200,48,31,6,9,78,92,22,12,6,10,0,0,63,144,3,16,0,1,0,11
107,10009020001,雲林縣斗南鎮,東仁里,1205,1,1,3,1,33,22,15,6,118,109,41,24,32,37,6,5,32,19,1,0,26,24,17,8,123,113,24,18,2,6,60,47,7,5,7,3,1,2,48,122,3,18,1,0,1,13
107,10009020002,雲林縣斗南鎮,西岐里,2224,5,2,7,3,90,60,23,15,236,261,84,53,65,74,14,9,70,45,4,0,68,57,28,31,156,199,51,38,1,11,60,99,14,11,4,8,2,2,65,152,10,20,0,2,2,13
107,10009020003,雲林縣斗南鎮,南昌里,2314,2,1,5,1,59,34,16,20,218,239,87,59,75,59,11,4,47,42,5,0,81,69,34,30,192,222,58,44,1,9,80,127,21,10,12,7,0,2,84,200,9,28,0,1,1,8
107,10009020004,雲林縣斗南鎮,北銘里,1525,3,0,4,0,38,38,10,9,156,169,60,46,44,66,9,11,33,28,2,0,33,37,15,22,125,143,28,26,2,10,64,58,10,3,5,6,1,1,57,116,5,21,1,5,0,5
107,10009020005,雲林縣斗南鎮,中天里,1327,3,0,2,3,34,22,10,10,154,130,49,30,40,45,6,5,43,25,1,0,50,32,22,15,103,107,27,14,3,5,39,58,6,8,10,5,0,0,60,131,0,12,0,5,1,2
107,10009020006,雲林縣斗南鎮,舊社里,2792,5,4,2,0,63,52,21,18,248,231,107,85,105,100,16,11,49,36,2,4,60,51,26,33,293,259,85,49,3,20,149,158,18,21,5,4,4,0,129,208,8,23,1,1,1,24
107,10009020007,雲林縣斗南鎮,林子里,1398,2,0,1,1,20,13,9,10,93,104,37,45,40,36,10,4,20,15,0,0,23,22,18,16,152,111,55,18,1,10,110,76,12,6,3,2,4,0,84,134,19,38,2,6,2,14
107,10009020008,雲林縣斗南鎮,石龜里,797,0,0,1,1,16,5,3,6,56,52,17,24,27,22,7,3,8,6,0,4,19,12,10,3,94,49,23,10,5,2,56,39,6,5,4,2,0,0,66,89,8,28,2,2,0,5
107,10009020009,雲林縣斗南鎮,靖興里,926,2,0,1,1,15,5,9,3,76,60,30,24,23,14,8,0,24,8,0,0,17,11,11,6,112,72,28,12,1,4,67,53,11,3,4,1,0,2,78,70,8,41,1,3,0,7
107,10009020010,雲林縣斗南鎮,新南里,724,0,0,1,1,6,3,3,3,33,29,22,19,18,12,2,3,9,5,1,0,23,9,9,6,76,59,28,15,2,5,68,37,9,4,2,0,3,0,69,80,7,34,0,0,0,9
107,10009020011,雲林縣斗南鎮,阿丹里,1203,0,0,0,1,13,11,8,2,72,77,37,35,36,15,6,2,10,9,1,0,27,11,16,9,114,92,48,17,0,7,111,56,12,3,0,3,0,0,123,141,9,52,2,1,1,13
107,10009020012,雲林縣斗南鎮,將軍里,1776,5,1,0,1,32,22,10,19,121,157,64,39,58,37,13,6,22,23,2,1,43,34,21,17,180,147,56,22,4,8,119,100,20,11,2,1,0,1,106,173,13,46,0,3,0,16
107,10009020013,雲林縣斗南鎮,東明里,1016,1,0,2,0,15,7,5,6,79,67,31,40,24,20,6,5,23,6,1,1,19,22,11,6,95,76,30,27,0,5,93,61,12,4,2,1,1,0,74,93,8,27,0,1,1,8
107,10009020014,雲林縣斗南鎮,新光里,2832,4,0,4,1,66,33,16,19,224,233,102,89,74,66,22,17,48,30,4,3,58,57,38,22,278,249,90,48,3,25,169,136,24,14,11,1,5,1,192,228,22,68,2,4,0,32
107,10009020015,雲林縣斗南鎮,田頭里,2318,4,1,2,0,52,26,11,13,186,187,81,56,73,66,18,11,38,21,0,0,49,33,16,20,256,182,63,33,1,10,188,151,15,7,1,0,2,0,139,186,25,50,0,3,3,39
107,10009020016,雲林縣斗南鎮,明昌里,3382,7,3,6,3,84,53,24,20,303,345,115,80,115,108,16,11,85,54,2,1,93,66,40,23,315,300,95,46,2,15,172,193,23,28,7,12,4,1,131,298,7,41,0,4,2,29
107,10009020017,雲林縣斗南鎮,大東里,918,0,0,1,0,29,6,7,6,53,70,16,14,13,22,3,1,11,9,0,1,22,19,9,5,109,62,20,16,0,4,103,66,3,1,4,1,1,0,78,75,11,36,2,2,1,6
107,10009020018,雲林縣斗南鎮,埤麻里,818,0,0,1,0,9,9,6,6,69,69,22,21,22,20,2,2,12,5,1,0,14,12,7,5,102,63,18,13,0,4,64,40,3,8,2,1,1,1,53,81,6,26,0,2,0,16
107,10009020019,雲林縣斗南鎮,西伯里,886,0,0,0,0,10,10,3,6,63,52,29,20,32,17,4,1,17,8,2,1,21,13,12,4,111,63,27,12,1,5,58,46,11,10,5,2,1,1,69,91,4,26,0,0,1,17
107,10009020020,雲林縣斗南鎮,新崙里,1562,1,0,0,0,21,12,18,6,97,109,49,48,40,27,4,4,17,16,1,1,36,25,17,13,188,129,46,26,0,8,134,73,11,11,5,1,3,0,130,153,15,43,0,0,0,24
107,10009020021,雲林縣斗南鎮,小東里,1563,1,0,1,1,25,14,8,2,123,124,47,48,46,30,10,5,17,18,1,0,26,24,15,15,150,108,53,19,1,8,119,108,16,9,6,5,4,1,128,151,18,42,0,1,1,14
107,10009020022,雲林縣斗南鎮,石溪里,905,0,0,2,0,16,9,6,2,76,60,28,23,35,18,6,1,8,12,1,1,16,10,10,6,107,72,28,12,0,3,55,50,4,1,3,0,1,0,77,86,7,40,0,6,0,7
107,10009020023,雲林縣斗南鎮,大同里,2915,1,1,8,3,86,83,25,26,312,326,103,77,111,91,16,12,71,48,2,5,67,73,29,35,268,297,47,44,2,22,103,134,17,20,8,10,2,3,83,189,5,35,0,1,1,13
107,10009020024,雲林縣斗南鎮,僑真里,2310,6,2,1,1,52,32,12,17,239,222,62,55,68,58,12,5,33,24,2,2,52,53,31,20,246,233,70,52,2,19,136,131,16,15,6,4,0,2,99,156,10,34,0,1,2,15
107,10009030001,雲林縣虎尾鎮,中山里,970,2,0,2,0,40,13,5,4,101,97,37,38,25,18,4,1,23,20,3,1,48,31,17,15,73,79,19,18,2,5,35,52,3,6,1,2,0,0,38,86,0,1,1,4,0,0
107,10009030002,雲林縣虎尾鎮,新興里,1739,7,3,2,2,43,43,20,11,161,155,60,57,34,30,14,6,63,36,4,3,91,42,36,23,138,142,43,19,0,7,97,100,11,15,1,4,0,0,58,122,3,14,2,5,2,10
107,10009030003,雲林縣虎尾鎮,東仁里,2733,4,2,7,2,90,74,27,25,284,286,109,97,81,81,12,9,62,68,9,1,96,81,46,36,210,222,59,35,4,10,98,124,13,26,7,5,1,1,94,175,7,29,1,4,2,17
107,10009030004,雲林縣虎尾鎮,公安里,2950,5,6,7,3,107,84,25,21,309,311,117,92,105,72,21,9,87,77,6,4,98,99,45,38,229,285,52,39,4,11,100,135,11,16,4,8,3,1,79,185,4,13,1,17,0,5
107,10009030005,雲林縣虎尾鎮,德興里,2652,5,3,1,2,66,44,27,22,239,232,84,74,68,61,22,16,58,53,3,3,92,67,39,40,240,220,90,47,1,10,124,187,16,19,6,3,0,2,90,205,2,27,0,10,0,32
107,10009030006,雲林縣虎尾鎮,西安里,3427,9,5,9,1,123,88,32,30,360,372,106,121,103,96,19,10,86,68,10,4,123,116,51,42,249,291,87,50,4,13,113,159,22,27,8,6,2,1,121,224,3,40,1,22,0,0
107,10009030007,雲林縣虎尾鎮,安慶里,1484,6,1,6,1,60,27,21,11,170,153,58,45,44,43,10,8,50,32,1,5,53,56,18,24,131,136,35,25,1,0,36,61,3,7,7,6,0,0,21,89,1,8,1,10,1,2
107,10009030008,雲林縣虎尾鎮,平和里,4613,9,6,7,3,159,139,52,32,451,542,165,174,179,172,43,25,126,104,8,4,95,109,112,77,335,427,142,103,3,30,155,163,25,30,3,5,1,1,119,236,4,36,0,1,0,1
107,10009030009,雲林縣虎尾鎮,興南里,2400,16,2,2,3,75,56,27,19,227,225,102,111,70,44,11,7,50,53,2,2,62,53,52,44,189,181,67,44,2,12,147,102,22,15,5,1,0,1,100,143,12,17,5,18,0,2
107,10009030010,雲林縣虎尾鎮,新吉里,4022,15,6,11,2,106,90,43,24,373,430,171,140,133,131,28,13,113,95,5,2,84,95,106,79,321,352,105,81,4,25,156,186,30,27,7,2,3,0,127,229,8,38,1,9,2,14
107,10009030011,雲林縣虎尾鎮,穎川里,2082,6,0,2,3,41,26,17,7,187,180,80,58,46,51,15,7,36,36,4,5,52,52,27,26,211,146,63,44,1,16,129,127,12,15,2,1,0,0,108,160,12,37,2,31,0,1
107,10009030012,雲林縣虎尾鎮,延平里,1177,2,0,1,1,20,15,11,6,82,75,36,30,18,19,8,8,15,15,3,0,39,35,15,12,120,96,46,28,1,6,104,74,6,3,2,0,0,0,67,88,22,23,2,18,0,5
107,10009030013,雲林縣虎尾鎮,三合里,1348,1,0,2,2,19,15,6,6,66,93,36,42,38,25,8,5,24,14,3,1,33,23,35,16,153,114,48,36,4,5,111,82,14,7,2,2,3,0,81,98,13,40,1,11,0,10
107,10009030014,雲林縣虎尾鎮,北溪里,895,1,0,0,0,7,9,4,2,44,70,28,28,18,19,6,2,12,7,0,0,24,15,6,4,105,60,27,17,0,9,91,48,7,11,1,0,0,0,68,94,7,35,0,9,0,0
107,10009030015,雲林縣虎尾鎮,墾地里,1619,1,2,3,1,34,25,12,7,128,152,39,35,43,53,15,6,20,16,0,1,54,40,23,22,144,126,46,26,2,10,138,82,17,12,2,0,2,0,91,105,8,27,3,39,0,7
107,10009030016,雲林縣虎尾鎮,西屯里,1577,1,0,0,0,25,13,9,10,92,99,43,48,22,30,13,3,17,11,6,1,44,30,29,21,160,115,58,25,2,14,141,108,19,10,8,1,0,1,122,138,14,53,2,19,0,0
107,10009030017,雲林縣虎尾鎮,芳草里,907,0,0,1,0,6,4,2,3,47,38,28,18,15,12,1,0,8,5,2,0,21,9,12,6,92,65,45,18,2,4,115,69,13,5,2,0,0,0,97,95,6,27,2,10,1,1
107,10009030018,雲林縣虎尾鎮,埒內里,2766,3,0,4,0,48,37,15,19,223,213,99,92,61,71,20,6,50,48,10,2,95,65,24,24,307,229,92,51,5,15,159,134,21,15,6,1,3,0,159,244,9,42,0,0,2,43
107,10009030019,雲林縣虎尾鎮,堀頭里,828,0,0,2,0,14,8,6,1,71,55,25,21,14,10,5,3,10,11,0,0,29,22,8,7,86,59,16,14,0,7,73,50,7,6,2,1,1,0,53,79,9,25,0,0,0,18
107,10009030020,雲林縣虎尾鎮,安溪里,1826,3,3,2,1,30,23,12,7,129,146,60,47,39,40,14,7,36,31,4,1,40,27,22,18,207,133,57,37,1,13,124,90,9,5,1,1,2,1,127,181,14,44,2,31,0,4
