page_id,page_name,type,type_sub,page_url,politician_name,party,chamber,state,district_rep,main_page,post_count
124163654317596,Congressman Dan Benishek,figure,politician,https://www.facebook.com/CongressmanDan/,Dan Benishek,Republican,House,Michigan,Michigan 1,1,1
1590009467964770,Elect Diane Bostow,figure,politician,https://www.facebook.com/electdianebostow/,Diane Bostow,Libertarian,House,Michigan,Michigan 1,1,NA
376245332529639,Ellis Boal for Congress,figure,politician,https://www.facebook.com/EllisBoalForCongress/,Ellis Boal,Green,House,Michigan,Michigan 1,1,14
1711390915783600,Jack Bergman,figure,politician,https://www.facebook.com/bergmanforcongress/,Jack Bergman,Republican,House,Michigan,Michigan 1,1,NA
1714470218843860,Rep. Jack Bergman,figure,politician,https://www.facebook.com/RepJackBergman/,Jack Bergman,Republican,House,Michigan,Michigan 1,0,NA
328693040568805,Lon Johnson,figure,politician,https://www.facebook.com/LonBJohnson/,Lon Johnson,Democratic,House,Michigan,Michigan 1,1,9
275445949500314,Elect Benjamin Nofs - U.S. Congress,figure,politician,https://www.facebook.com/electnofs/,Benjamin Nofs,Green,House,Michigan,Michigan 10,1,231
7863802062,Candice Miller,figure,politician,https://www.facebook.com/Candice-Miller-7863802062/,Candice Miller,Republican,House,Michigan,Michigan 10,0,1
210401648605,Candice Miller,figure,politician,https://www.facebook.com/MacombPublicWorksCandiceMiller/,Candice Miller,Republican,House,Michigan,Michigan 10,1,171
110852796079356,Rep. Paul Mitchell,figure,politician,https://www.facebook.com/reppaulmitchell/,Paul Mitchell,Republican,House,Michigan,Michigan 10,1,1
171388936380805,Dave Trott for Congress,figure,politician,https://www.facebook.com/TrottForCongress/,Dave Trott,Republican,House,Michigan,Michigan 11,0,1
418832044941241,Congressman Dave Trott,figure,politician,https://www.facebook.com/RepDaveTrott/,Dave Trott,Republican,House,Michigan,Michigan 11,1,457
1542868552686300,Jonathan Osment 2016,figure,politician,https://www.facebook.com/osment2016/,Jonathan Osment,Libertarian,House,Michigan,Michigan 11,1,17
316865541750741,Honorable Kerry Bentivolio,figure,politician,https://www.facebook.com/repkerryb/,Kerry Bentivolio,Independent,House,Michigan,Michigan 11,1,6
294879797332635,Debbie Dingell,figure,politician,https://www.facebook.com/debbie.dingell/,Debbie Dingell,Democratic,House,Michigan,Michigan 12,1,3
639796166125261,Rep. Debbie Dingell,figure,politician,https://www.facebook.com/RepDebbieDingell/,Debbie Dingell,Democratic,House,Michigan,Michigan 12,0,1
496495153773890,Jeff Jones,figure,politician,https://www.facebook.com/votejeffjones/,Jeff Jones,Republican,House,Michigan,Michigan 12,1,78
1910098795886590,Tom Bagwell,figure,politician,https://www.facebook.com/bagwell4liberty/,Tom Bagwell,Libertarian,House,Michigan,Michigan 12,1,1
206947066849,"Congressman John Conyers, Jr.",figure,politician,https://www.facebook.com/CongressmanConyers/,John Conyers,Democratic,House,Michigan,Michigan 13,1,209
7932107483,John Conyers for Congress,figure,politician,https://www.facebook.com/ConyersforCongress/,John Conyers,Democratic,House,Michigan,Michigan 13,0,56
1107317549311420,Tiffany Hayden,figure,politician,https://www.facebook.com/Hayden2016/,Tiffany Hayden,Libertarian,House,Michigan,Michigan 13,1,NA
207800639426164,Brenda Lawrence for Congress,figure,politician,https://www.facebook.com/brendalawrenceforcongress/,Brenda Lawrence,Democratic,House,Michigan,Michigan 14,1,201
395759603917487,Rep. Brenda Lawrence,figure,politician,https://www.facebook.com/Rep-Brenda-Lawrence-395759603917487/,Brenda Lawrence,Democratic,House,Michigan,Michigan 14,0,34
521681511354477,Dr. Howard Klausner for Congress,figure,politician,https://www.facebook.com/KlausnerCongress/,Howard Klausner,Republican,House,Michigan,Michigan 14,1,7
218125045301499,Marcia Squier For US Congress,figure,politician,https://www.facebook.com/Marcia-Squier-For-US-Congress-218125045301499/,Marcia Squier,Green,House,Michigan,Michigan 14,1,1
129208720460165,Bill Huizenga,figure,politician,https://www.facebook.com/BillHuizenga/,Bill Huizenga,Republican,House,Michigan,Michigan 2,0,1
145764842143763,Rep. Bill Huizenga,figure,politician,https://www.facebook.com/rephuizenga/,Bill Huizenga,Republican,House,Michigan,Michigan 2,1,162
613740488646867,Erwin Haas,figure,politician,https://www.facebook.com/Haas4Kentwood/,Erwin Haas,Libertarian,House,Michigan,Michigan 2,1,1
1540177489620830,Douglas Smith,figure,politician,https://www.facebook.com/smithformichigan/,Douglas Smith,Democratic,House,Michigan,Michigan 3,1,NA
401909783194677,Justin Amash 2016,figure,politician,https://www.facebook.com/JustinAmash2016/,Justin Amash,Republican,House,Michigan,Michigan 3,0,2
173604349345646,Justin Amash,figure,politician,https://www.facebook.com/justinamash/,Justin Amash,Republican,House,Michigan,Michigan 3,1,187
259003784475302,Debra Freidell Wirth,figure,politician,https://www.facebook.com/wirthforcongress/,Debra Wirth,Democratic,House,Michigan,Michigan 4,1,39
572656369536045,Rep. John Moolenaar,figure,politician,https://www.facebook.com/RepMoolenaar/,John Moolenaar,Republican,House,Michigan,Michigan 4,0,1
620769971337937,John Moolenaar,figure,politician,https://www.facebook.com/JohnMoolenaarforCongress/,John Moolenaar,Republican,House,Michigan,Michigan 4,1,1
1432000123682030,Al Hardwick,figure,politician,https://www.facebook.com/hardwickforcongress/,Al Hardwick,Republican,House,Michigan,Michigan 5,1,NA
484166588292670,Congressman Dan Kildee,figure,politician,https://www.facebook.com/RepDanKildee/,Dan Kildee,Democratic,House,Michigan,Michigan 5,1,149
175335262547741,Dan Kildee,figure,politician,https://www.facebook.com/Kildee/,Dan Kildee,Democratic,House,Michigan,Michigan 5,0,46
68563629337,Fred Upton,figure,politician,https://www.facebook.com/uptonforallofus/,Fred Upton,Republican,House,Michigan,Michigan 6,0,116
212027388827797,Fred Upton,figure,politician,https://www.facebook.com/RepFredUpton/,Fred Upton,Republican,House,Michigan,Michigan 6,1,436
641276169335113,Gretchen Driskell for Congress,figure,politician,https://www.facebook.com/votegretchen/,Gretchen Driskell,Democratic,House,Michigan,Michigan 7,1,390
9268326479,Tim Walberg,figure,politician,https://www.facebook.com/WalbergforCongress/,Tim Walberg,Republican,House,Michigan,Michigan 7,0,1
187654104587692,Rep Tim Walberg,figure,politician,https://www.facebook.com/RepWalberg/,Tim Walberg,Republican,House,Michigan,Michigan 7,1,237
858476127591155,Maria Green,figure,politician,https://www.facebook.com/mariagreenforcongress/,Maria Green,Green,House,Michigan,Michigan 8,1,36
359812817525029,Rep. Mike Bishop,figure,politician,https://www.facebook.com/RepMikeBishop/,Mike Bishop,Republican,House,Michigan,Michigan 8,0,1
451078185037997,Mike Bishop for Congress,figure,politician,https://www.facebook.com/ElectMikeBishop/,Mike Bishop,Republican,House,Michigan,Michigan 8,1,84
1047911135255900,Suzanna Shkreli,figure,politician,https://www.facebook.com/SuzannaForMi/,Suzanna Shkreli,Democratic,House,Michigan,Michigan 8,1,NA
1735878146645130,Matt Orlando for U.S. Congress,figure,politician,https://www.facebook.com/MattOrlandoforUSHouseofReps/,Matt Orlando,Libertarian,House,Michigan,Michigan 9,1,NA
28619590584,Sander Levin,figure,politician,https://www.facebook.com/SanderLevin/,Sander Levin,Democratic,House,Michigan,Michigan 9,1,40
186151651414606,Governor Mark Dayton & Lt. Governor Tina Smith,figure,politician,https://www.facebook.com/GovMarkDayton/,Mark Dayton,Democratic,Governor,Minnesota,Minnesota,1,87
7899722641,Tim Pawlenty,figure,politician,https://www.facebook.com/timpawlenty/,Tim Pawlenty,Republican,Governor,Minnesota,Minnesota,1,44
15483865491,Al Franken,figure,politician,https://www.facebook.com/TeamAlFranken/,Al Franken,Democratic,Senate,Minnesota,Minnesota,1,240
945480788871137,U.S. Senator Al Franken,figure,politician,https://www.facebook.com/senatoralfranken/,Al Franken,Democratic,Senate,Minnesota,Minnesota,0,116
7606381190,Amy Klobuchar,figure,politician,https://www.facebook.com/amyklobuchar/,Amy Klobuchar,Democratic,Senate,Minnesota,Minnesota,1,119
189742239707,Jim Hagedorn,figure,politician,https://www.facebook.com/hagedornforcongress/,Jim Hagedorn,Republican,House,Minnesota,Minnesota 1,1,2
1642386799323950,Angie Craig,figure,politician,https://www.facebook.com/AngieCraigforCongress/,Angie Craig,Democratic,House,Minnesota,Minnesota 2,1,NA
1835350816705930,Rep. Jason Lewis,figure,politician,https://www.facebook.com/RepJasonLewis/,Jason Lewis,Republican,House,Minnesota,Minnesota 2,1,NA
16149655054,John Kline,figure,politician,https://www.facebook.com/John-Kline-16149655054/,John Kline,Democratic,House,Minnesota,Minnesota 2,0,82
770135879667732,Congressman John Kline,figure,politician,https://www.facebook.com/repjohnkline/,John Kline,Democratic,House,Minnesota,Minnesota 2,1,134
492630740812691,Erik Paulsen,figure,politician,https://www.facebook.com/PaulsenforCongress/,Erik Paulsen,Republican,House,Minnesota,Minnesota 3,0,1
128558293848160,Congressman Erik Paulsen,figure,politician,https://www.facebook.com/CongressmanErikPaulsen/,Erik Paulsen,Republican,House,Minnesota,Minnesota 3,1,478
165310380191613,Terri Bonoff,figure,politician,https://www.facebook.com/tbonoff/,Terri Bonoff,Democratic,House,Minnesota,Minnesota 3,1,2
153386471383393,Congresswoman Betty McCollum,figure,politician,https://www.facebook.com/repbettymccollum/,Betty McCollum,Democratic,House,Minnesota,Minnesota 4,1,4
282013615225217,Betty McCollum for Congress,figure,politician,https://www.facebook.com/betty.mccollum1/,Betty McCollum,Democratic,House,Minnesota,Minnesota 4,0,1
588044218029355,Greg Ryan for Congress,figure,politician,https://www.facebook.com/Greg-Ryan-for-Congress-588044218029355/,Greg Ryan,Republican,House,Minnesota,Minnesota 4,1,138
382894911834956,Susan Sindt For Congress Congressional District #4,figure,politician,https://www.facebook.com/Sindtforcongress/,Susan Sindt,Legal Marijuana Now,House,Minnesota,Minnesota 4,1,30
7997462059,Keith Ellison,figure,politician,https://www.facebook.com/Keith.Ellison/,Keith Ellison,Democratic,House,Minnesota,Minnesota 5,1,242
612603928946949,Draft Keith Ellison for DNC Chairman,figure,politician,https://www.facebook.com/DraftKeithforDNC/,Keith Ellison,Democratic,House,Minnesota,Minnesota 5,0,81
120417691703862,David Snyder for Congress,figure,politician,https://www.facebook.com/DavidSnyderforCongress/,David Snyder,Democratic,House,Minnesota,Minnesota 6,1,88
163101747070769,Tom Emmer for Congress,figure,politician,https://www.facebook.com/TomEmmerGOP/,Tom Emmer,Republican,House,Minnesota,Minnesota 6,1,2
714180948636232,Congressman Tom Emmer,figure,politician,https://www.facebook.com/reptomemmer/,Tom Emmer,Republican,House,Minnesota,Minnesota 6,0,1
6595227967,Collin Peterson,figure,politician,https://www.facebook.com/Collin-Peterson-6595227967/,Collin Peterson,Democratic,House,Minnesota,Minnesota 7,1,7
162704247445711,Dave Hughes for Congress,figure,politician,https://www.facebook.com/davehughesforcongress/,Dave Hughes,Republican,House,Minnesota,Minnesota 7,1,579
221299057908533,Rick Nolan For Congress,figure,politician,https://www.facebook.com/RickNolanForCongress/,Rick Nolan,Democratic,House,Minnesota,Minnesota 7,1,4
388085277945339,US Rep Rick Nolan,figure,politician,https://www.facebook.com/UsRepRickNolan/,Rick Nolan,Democratic,House,Minnesota,Minnesota 7,0,1
543813855674897,Stewart Mills,figure,politician,https://www.facebook.com/StewartMillsMN/,Stewart Mills,Republican,House,Minnesota,Minnesota 7,1,4
149191811767085,Phil Bryant,figure,politician,https://www.facebook.com/im4phil/,Phil Bryant,Republican,Governor,Mississippi,Mississippi,1,237
6690879844,Roger Wicker,figure,politician,https://www.facebook.com/wicker/,Roger Wicker,Republican,Senate,Mississippi,Mississippi,1,2
155101461324142,Primary Roger Wicker,figure,politician,https://www.facebook.com/PrimaryRogerWicker/,Roger Wicker,Republican,Senate,Mississippi,Mississippi,0,1
170026396783264,Jacob Owens for US House MS01,figure,politician,https://www.facebook.com/OwensForMS/,Jacob Owens,Democratic,House,Mississippi,Mississippi 1,1,20
855135964527710,Trent Kelly,figure,politician,https://www.facebook.com/TrentKellyforCongress/,Trent Kelly,Republican,House,Mississippi,Mississippi 1,0,4
855280727880830,Representative Trent Kelly,figure,politician,https://www.facebook.com/RepTrentKelly/,Trent Kelly,Republican,House,Mississippi,Mississippi 1,1,429
7259193379,Congressman Bennie G. Thompson,figure,politician,https://www.facebook.com/CongressmanBennieGThompson/,Bennie Thompson,Democratic,House,Mississippi,Mississippi 2,1,139
168696502137,Gregg Harper for Congress,figure,politician,https://www.facebook.com/harpercampaign/,Gregg Harper,Republican,House,Mississippi,Mississippi 3,0,1
48248435938,Gregg Harper,figure,politician,https://www.facebook.com/GreggHarper/,Gregg Harper,Republican,House,Mississippi,Mississippi 3,1,275
1484295425209080,Mark Gladney for Congress,figure,politician,https://www.facebook.com/MarkGladneyforcongress/,Mark Gladney,Democratic,House,Mississippi,Mississippi 4,1,NA
697564180354867,Ric McCluskey for US Congress,figure,politician,https://www.facebook.com/RicforUSCongress/,Ric McCluskey,Libertarian,House,Mississippi,Mississippi 4,1,250
186908658003781,Congressman Steven Palazzo,figure,politician,https://www.facebook.com/stevenpalazzo/,Steven Palazzo,Republican,House,Mississippi,Mississippi 4,0,1
350605302834,Steven Palazzo,figure,politician,https://www.facebook.com/palazzoforcongress/,Steven Palazzo,Republican,House,Mississippi,Mississippi 4,1,1
253153019746,Eric Greitens,figure,politician,https://www.facebook.com/EricGreitens/,Eric Greitens,Republican,Governor,Missouri,Missouri,0,4
430184643752616,Missourians for Governor Eric Greitens,figure,politician,https://www.facebook.com/MissouriansForGovernorEricGreitens/,Eric Greitens,Republican,Governor,Missouri,Missouri,1,26
6517667731,Jay Nixon,figure,politician,https://www.facebook.com/Jay-Nixon-6517667731/,Jay Nixon,Democratic,Governor,Missouri,Missouri,1,1
8284449706,Claire McCaskill,figure,politician,https://www.facebook.com/clairemccaskill/,Claire McCaskill,Democratic,Senate,Missouri,Missouri,0,49
131498087618,Senator Claire McCaskill,figure,politician,https://www.facebook.com/senatormccaskill/,Claire McCaskill,Democratic,Senate,Missouri,Missouri,1,74
280434202050486,Jason Kander,figure,politician,https://www.facebook.com/kanderformissouri/,Jason Kander,Democratic,Senate,Missouri,Missouri,1,2
334627313296556,Jonathan Dine for US Senate,figure,politician,https://www.facebook.com/vote4dine/,Jonathan Dine,Libertarian,Senate,Missouri,Missouri,1,199
6541047167,Roy Blunt,figure,politician,https://www.facebook.com/RoyForMissouri/,Roy Blunt,Republican,Senate,Missouri,Missouri,1,576
142473042477322,Senator Roy Blunt,figure,politician,https://www.facebook.com/SenatorBlunt/,Roy Blunt,Republican,Senate,Missouri,Missouri,0,1
109135405838588,Congressman Wm. Lacy Clay,figure,politician,https://www.facebook.com/CongressmanClayMO1/,Lacy Clay,Democratic,House,Missouri,Missouri 1,1,198
203555833013504,Libertarian Robb Cunningham,figure,politician,https://www.facebook.com/RobbLibertarian/,Robb Cunningham,Libertarian,House,Missouri,Missouri 1,1,19
127216280686110,Ann Wagner,figure,politician,https://www.facebook.com/Ann4Congress/,Ann Wagner,Republican,House,Missouri,Missouri 2,0,2
215485388588143,Ann Wagner,figure,politician,https://www.facebook.com/RepAnnWagner/,Ann Wagner,Republican,House,Missouri,Missouri 2,1,23
573002239470919,Blaine Luetkemeyer,figure,politician,https://www.facebook.com/BlaineLuetkemeyer/,Blaine Luetkemeyer,Republican,House,Missouri,Missouri 3,0,1
315324541967534,Blaine Luetkemeyer,figure,politician,https://www.facebook.com/blaineforcongress/,Blaine Luetkemeyer,Republican,House,Missouri,Missouri 3,1,112
735648623225176,Dan Hogan for Congress,figure,politician,https://www.facebook.com/hogan4congress/,Dan Hogan,Libertarian,House,Missouri,Missouri 3,1,140
118950148137894,Gordon J. Christensen - Practical Clinical Courses,figure,politician,https://www.facebook.com/GordonJ.Christensen/,Gordon Christensen,Democratic,House,Missouri,Missouri 4,0,74
878691255579960,Dr. Gordon Christensen,figure,politician,https://www.facebook.com/ChristensenForCongress/,Gordon Christensen,Democratic,House,Missouri,Missouri 4,1,137
109313452296,Mark A. Bliss,figure,politician,https://www.facebook.com/ElectBliss/,Mark Bliss,Libertarian,House,Missouri,Missouri 4,1,3
113511682005041,Vicky Hartzler,figure,politician,https://www.facebook.com/vickyforcongress/,Vicky Hartzler,Republican,House,Missouri,Missouri 4,0,93
183580061667324,Congresswoman Vicky Hartzler,figure,politician,https://www.facebook.com/Congresswoman.Hartzler/,Vicky Hartzler,Republican,House,Missouri,Missouri 4,1,95
7954512692,Emanuel Cleaver II,figure,politician,https://www.facebook.com/emanuelcleaverii/,Emanuel Cleaver,Democratic,House,Missouri,Missouri 5,1,68
